shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1460838404944,-80.4049156847546,275,16326.9
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1592895517441,-80.4208821550591,31,2541.31
81bcb829-889c-4879-8eb0-cb3933fec788,37.1604280468644,-80.4219426223798,23,1429.36
81bcb829-889c-4879-8eb0-cb3933fec788,37.1281216461961,-80.4165766105631,253,18921.77
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1352623617572,-80.4136181328611,91,6471.42
81bcb829-889c-4879-8eb0-cb3933fec788,37.139113,-80.378295,178,13205.08
81bcb829-889c-4879-8eb0-cb3933fec788,37.1366382602381,-80.3746924550012,168,12666.09
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1575421256708,-80.4240302167553,36,2912.43
81bcb829-889c-4879-8eb0-cb3933fec788,37.1346476731502,-80.3720478053496,86,7771.83
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1296212310716,-80.4162119484838,112,7255.21
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1272719238532,-80.4152077657569,154,8890.5
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1633773841487,-80.4254211738957,23,1857.85
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1623340047797,-80.420921768005,323,19732.33
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1265763912777,-80.4223998853039,132,8093.32
81bcb829-889c-4879-8eb0-cb3933fec788,37.1296935220926,-80.4161167012104,257,19104.07
81bcb829-889c-4879-8eb0-cb3933fec788,37.1609878995013,-80.4224234953966,22,1353.97
81bcb829-889c-4879-8eb0-cb3933fec788,37.1343009195259,-80.388444108566,216,15760.05
81bcb829-889c-4879-8eb0-cb3933fec788,37.141823979412,-80.3859876934944,74,6144.55
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1427886760808,-80.4084964364301,266,15662.01
81bcb829-889c-4879-8eb0-cb3933fec788,37.1496077256532,-80.398743938963,66,4721.61
81bcb829-889c-4879-8eb0-cb3933fec788,37.140690026203,-80.3841230997605,75,6352.29
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1277727033497,-80.4193950914229,125,7708.02
81bcb829-889c-4879-8eb0-cb3933fec788,37.1407547542206,-80.3523161010076,133,10205.78
81bcb829-889c-4879-8eb0-cb3933fec788,37.1569008995561,-80.4236714868068,31,2036.4
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1364573917662,-80.3954287109034,208,12490.27
81bcb829-889c-4879-8eb0-cb3933fec788,37.1367756617755,-80.3597520950104,117,9243.18
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1616098259298,-80.4273243109454,16,1282.26
81bcb829-889c-4879-8eb0-cb3933fec788,37.1279546568886,-80.4090057014713,238,18073.06
81bcb829-889c-4879-8eb0-cb3933fec788,37.1485733491607,-80.3970540394795,68,4910.34
81bcb829-889c-4879-8eb0-cb3933fec788,37.1480533138764,-80.3961948289826,69,5005.89
81bcb829-889c-4879-8eb0-cb3933fec788,37.1631299842617,-80.4232296116406,315,23530
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1411552297767,-80.4051912076789,231,13733.69
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1315113980479,-80.4135912903304,104,6941.74
81bcb829-889c-4879-8eb0-cb3933fec788,37.1355023650179,-80.3683406347906,110,8467.67
81bcb829-889c-4879-8eb0-cb3933fec788,37.1351840374802,-80.3703442708872,107,8286.51
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1672236721053,-80.4292835551073,357,21995.05
81bcb829-889c-4879-8eb0-cb3933fec788,37.1324932273716,-80.3801229579447,206,14973.8
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1582556548904,-80.423157283892,34,2774.13
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1631346442184,-80.4235248520091,26,2049.05
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1354454527508,-80.3946596400115,205,12350.76
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1277850682336,-80.4169408533241,151,8725.91
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1511361170621,-80.4069228592046,289,16971.29
81bcb829-889c-4879-8eb0-cb3933fec788,37.1332123302121,-80.3715985915628,96,7973.1
81bcb829-889c-4879-8eb0-cb3933fec788,37.1368325048811,-80.3597841817094,151,11164.9
81bcb829-889c-4879-8eb0-cb3933fec788,37.1407348601699,-80.3523784918116,134,10211.73
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.149930128451,-80.4144254573837,299,17701.92
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1623926299586,-80.4207869578868,324,19745.93
81bcb829-889c-4879-8eb0-cb3933fec788,37.1267003921456,-80.4130328129104,249,18546.81
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1512322876058,-80.4086925230981,293,17128.64
81bcb829-889c-4879-8eb0-cb3933fec788,37.137309007381,-80.3723180392711,164,12442.43
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1327143688628,-80.4128563650165,99,6764.41
81bcb829-889c-4879-8eb0-cb3933fec788,37.1622601944603,-80.4268779502275,330,24489.54
81bcb829-889c-4879-8eb0-cb3933fec788,37.1407377021774,-80.3522394494491,132,10198.73
81bcb829-889c-4879-8eb0-cb3933fec788,37.1406211797801,-80.3521788412397,130,10183.65
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1527343781432,-80.4144267984883,303,18031.32
81bcb829-889c-4879-8eb0-cb3933fec788,37.1271551963456,-80.4120202992958,245,18438.4
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.16615212954,-80.4175716887457,330,20425.34
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1658872671024,-80.4218562149218,341,21269.08
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1310286003964,-80.4073591773128,168,10076.08
81bcb829-889c-4879-8eb0-cb3933fec788,37.1565239846239,-80.4137212531541,297,22334.05
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1278283453115,-80.4169563619377,120,7491.53
81bcb829-889c-4879-8eb0-cb3933fec788,37.1350114785199,-80.3709853790921,106,8226.57
81bcb829-889c-4879-8eb0-cb3933fec788,37.1391970694299,-80.3775311861924,182,13318.87
81bcb829-889c-4879-8eb0-cb3933fec788,37.1372152168246,-80.3711843092378,162,12341.23
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1542446286264,-80.4146048931974,58,4169.69
81bcb829-889c-4879-8eb0-cb3933fec788,37.1557766889665,-80.4128263907694,293,22215.34
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1560539744697,-80.4222155356644,43,3241.68
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1660917798336,-80.428548,366,22660.66
81bcb829-889c-4879-8eb0-cb3933fec788,37.1353090948869,-80.3696989717173,108,8345.34
81bcb829-889c-4879-8eb0-cb3933fec788,37.1284826115032,-80.41654492656,254,18961.98
81bcb829-889c-4879-8eb0-cb3933fec788,37.1649426264456,-80.4287342631227,341,24905.46
81bcb829-889c-4879-8eb0-cb3933fec788,37.1371188867267,-80.3730368818084,192,13948.14
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1595184671321,-80.4207456779512,318,19266.14
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1536327784971,-80.4144885785956,60,4255.51
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1332223301608,-80.3904405098766,190,11689.58
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.152286449211,-80.4147231826021,63,4407.2
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1499663382748,-80.4128094263559,298,17558.73
81bcb829-889c-4879-8eb0-cb3933fec788,37.1623088828223,-80.4229657876706,313,23435.76
81bcb829-889c-4879-8eb0-cb3933fec788,37.1633231833034,-80.4274258388389,332,24617.24
81bcb829-889c-4879-8eb0-cb3933fec788,37.1646926094184,-80.4287913061432,339,24877.22
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1675871114485,-80.4276527719291,7,284.51
81bcb829-889c-4879-8eb0-cb3933fec788,37.1664136256781,-80.4238249464211,12,671.54
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1436403479362,-80.4054990652501,269,16047.07
81bcb829-889c-4879-8eb0-cb3933fec788,37.1519975359148,-80.4051220616974,58,4076.78
81bcb829-889c-4879-8eb0-cb3933fec788,37.1347045178544,-80.3718125028898,105,8145.75
81bcb829-889c-4879-8eb0-cb3933fec788,37.1390075379888,-80.3784829711043,180,13231.89
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1278722247009,-80.4090199622264,164,9595.81
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1429830741913,-80.4151767485248,80,5598.43
81bcb829-889c-4879-8eb0-cb3933fec788,37.130478020416,-80.3972942656143,227,16679.26
81bcb829-889c-4879-8eb0-cb3933fec788,37.1356245796988,-80.3670108193744,111,8586.25
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1302051621798,-80.399879837029,179,10753.17
81bcb829-889c-4879-8eb0-cb3933fec788,37.1267003921456,-80.4128474230937,248,18530.39
81bcb829-889c-4879-8eb0-cb3933fec788,37.1565978613599,-80.4143522915689,299,22390.96
81bcb829-889c-4879-8eb0-cb3933fec788,37.1345197724092,-80.3719051977982,104,8123.64
81bcb829-889c-4879-8eb0-cb3933fec788,37.1360626888534,-80.3634800206013,154,11503.3
81bcb829-889c-4879-8eb0-cb3933fec788,37.136589943477,-80.3751897988366,189,13746.76
81bcb829-889c-4879-8eb0-cb3933fec788,37.1390757476981,-80.378504362237,179,13224.08
81bcb829-889c-4879-8eb0-cb3933fec788,37.1298356430783,-80.4088258901441,236,17779.83
81bcb829-889c-4879-8eb0-cb3933fec788,37.1406780199963,-80.3524319696434,135,10219.63
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1628288723724,-80.4271699742776,14,1106.89
81bcb829-889c-4879-8eb0-cb3933fec788,37.1405387613907,-80.352257275393,128,10172.01
81bcb829-889c-4879-8eb0-cb3933fec788,37.1366840375288,-80.3758890328352,187,13682.96
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1335471948115,-80.4132426031376,95,6664.93
81bcb829-889c-4879-8eb0-cb3933fec788,37.1396043708613,-80.3523537025078,126,10067.83
81bcb829-889c-4879-8eb0-cb3933fec788,37.1633032951894,-80.4282600930144,336,24699.53
81bcb829-889c-4879-8eb0-cb3933fec788,37.1382753275552,-80.3771987827161,183,13425.44
81bcb829-889c-4879-8eb0-cb3933fec788,37.1621749584508,-80.4260793479399,328,24390.8
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1670694450777,-80.4293573158596,358,22013.39
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.161693,-80.425831,18,1460.16
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1321373818634,-80.3916036558949,186,11530.42
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1544578479627,-80.4149422055428,57,4131.56
81bcb829-889c-4879-8eb0-cb3933fec788,37.1364715504352,-80.3613635603408,116,9096.48
81bcb829-889c-4879-8eb0-cb3933fec788,37.1365123770542,-80.4138058670644,267,20021.83
81bcb829-889c-4879-8eb0-cb3933fec788,37.1269163955096,-80.4138567742168,250,18623.65
81bcb829-889c-4879-8eb0-cb3933fec788,37.1331623578011,-80.413075518722,264,19643.87
81bcb829-889c-4879-8eb0-cb3933fec788,37.135797953675,-80.365003618089,113,8765.12
81bcb829-889c-4879-8eb0-cb3933fec788,37.1519804129742,-80.4060383312726,57,3995.61
81bcb829-889c-4879-8eb0-cb3933fec788,37.1299067034703,-80.4158314861076,258,19138.71
81bcb829-889c-4879-8eb0-cb3933fec788,37.1375261655314,-80.3563679380616,148,10851.44
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1373921416636,-80.3967416522945,212,12655.1
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1428455146683,-80.4096372968409,265,15560.76
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1290262671582,-80.4077418420473,165,9766.89
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1268947914278,-80.4223766223835,130,8055.43
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1380375005098,-80.3983888274794,215,12817.9
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1301501768917,-80.4007408261741,178,10676.65
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1369432806535,-80.395722066269,209,12550.19
81bcb829-889c-4879-8eb0-cb3933fec788,37.1264729890208,-80.4108972648282,242,18308.99
81bcb829-889c-4879-8eb0-cb3933fec788,37.1331043231073,-80.3716877212824,93,7957.43
81bcb829-889c-4879-8eb0-cb3933fec788,37.1294462019713,-80.4163238848554,256,19071.02
81bcb829-889c-4879-8eb0-cb3933fec788,37.1619366851138,-80.4266914099495,323,24074.86
81bcb829-889c-4879-8eb0-cb3933fec788,37.1389330058869,-80.352492577853,124,9989.05
81bcb829-889c-4879-8eb0-cb3933fec788,37.134448739128,-80.3871209994168,214,15641.35
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1455791335233,-80.415200011445,76,5309.85
81bcb829-889c-4879-8eb0-cb3933fec788,37.1277606501958,-80.4165694801855,252,18881.65
81bcb829-889c-4879-8eb0-cb3933fec788,37.1342497590238,-80.3717911117571,103,8091.98
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.16478688507,-80.4296282189863,359,22268.16
81bcb829-889c-4879-8eb0-cb3933fec788,37.161693,-80.425831,326,24325.88
81bcb829-889c-4879-8eb0-cb3933fec788,37.1628231377083,-80.4272761009101,321,23963.55
81bcb829-889c-4879-8eb0-cb3933fec788,37.1331497998018,-80.3716164175067,95,7965.97
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1333795567381,-80.4132010288954,96,6683.92
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1307281929689,-80.4077373688064,167,10028.78
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1396546432144,-80.4094266519541,239,14165.95
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1654641428866,-80.424519951613,11,677.49
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1515421696366,-80.4097985630315,295,17232.66
81bcb829-889c-4879-8eb0-cb3933fec788,37.1324705177973,-80.4124980345958,262,19550.43
81bcb829-889c-4879-8eb0-cb3933fec788,37.1610559046121,-80.4221778809494,311,23279.28
81bcb829-889c-4879-8eb0-cb3933fec788,37.140570023549,-80.3522144931276,129,10177.15
81bcb829-889c-4879-8eb0-cb3933fec788,37.1388477435798,-80.3529061397519,122,9950.03
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1673953334925,-80.4290233808174,354,21964.06
81bcb829-889c-4879-8eb0-cb3933fec788,37.137093391374,-80.3703000487863,161,12261.74
81bcb829-889c-4879-8eb0-cb3933fec788,37.1271112338967,-80.4145045825544,251,18684.99
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1562789175677,-80.4131822534312,309,18476.16
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1324495765583,-80.412571301445,101,6803.35
81bcb829-889c-4879-8eb0-cb3933fec788,37.1378274305158,-80.3548420372621,147,10712.19
81bcb829-889c-4879-8eb0-cb3933fec788,37.1568876847809,-80.4164129706859,304,22582.73
81bcb829-889c-4879-8eb0-cb3933fec788,37.1597640926738,-80.4210573256098,309,23104.76
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1511521454945,-80.4077071420665,291,17040.79
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1270679016269,-80.4145428339501,155,8953.62
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1674704353494,-80.4288316028614,4,176.41
81bcb829-889c-4879-8eb0-cb3933fec788,37.1655023206561,-80.4286593941583,344,24970.27
81bcb829-889c-4879-8eb0-cb3933fec788,37.1499230910483,-80.4146410718601,281,21523.97
81bcb829-889c-4879-8eb0-cb3933fec788,37.1533643546227,-80.4141522821946,287,21912.03
81bcb829-889c-4879-8eb0-cb3933fec788,37.1342696775595,-80.3853669265346,212,15484.17
81bcb829-889c-4879-8eb0-cb3933fec788,37.133925336951,-80.3717886930602,102,8055.93
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1587781141475,-80.4218019737653,33,2640.8
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1417087348017,-80.4101595969977,263,15418.82
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1551349553546,-80.4154594490206,55,4042.87
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1491240938255,-80.4158378279778,70,4832.97
81bcb829-889c-4879-8eb0-cb3933fec788,37.1406218179479,-80.3524107455283,136,10226.15
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1676219801678,-80.4282401757384,5,231.42
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1518532724293,-80.4145126291819,301,17933.12
81bcb829-889c-4879-8eb0-cb3933fec788,37.1333459177336,-80.3718374592113,90,7921.32
81bcb829-889c-4879-8eb0-cb3933fec788,37.1330818315197,-80.3766344712159,201,14654.75
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1291142814741,-80.4164678406082,115,7316.98
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1276521456257,-80.4212251078252,128,7870.74
81bcb829-889c-4879-8eb0-cb3933fec788,37.1389045851285,-80.3528170100323,123,9960.14
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1303971046717,-80.4048829062694,172,10307.45
81bcb829-889c-4879-8eb0-cb3933fec788,37.1652750341669,-80.4287841757657,343,24942.7
81bcb829-889c-4879-8eb0-cb3933fec788,37.1566717380237,-80.4159459309552,303,22534.91
81bcb829-889c-4879-8eb0-cb3933fec788,37.1334681358978,-80.37169485166,100,8003.56
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1410244980402,-80.4069524109381,234,13890.4
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1408443488522,-80.4150992054571,84,5837.09
81bcb829-889c-4879-8eb0-cb3933fec788,37.1572684315084,-80.4171652255193,305,22661.65
81bcb829-889c-4879-8eb0-cb3933fec788,37.1663123950287,-80.4242363631124,11,633.41
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1641310849268,-80.4298843699625,360,22344.48
81bcb829-889c-4879-8eb0-cb3933fec788,37.1403546683617,-80.3522752683545,127,10151.49
81bcb829-889c-4879-8eb0-cb3933fec788,37.1644202344461,-80.4235482816772,17,952.51
81bcb829-889c-4879-8eb0-cb3933fec788,37.1657011957735,-80.4285524384948,345,24994.31
81bcb829-889c-4879-8eb0-cb3933fec788,37.1360395397007,-80.363470586912,114,8903.55
81bcb829-889c-4879-8eb0-cb3933fec788,37.1384041290328,-80.3765151073889,172,12968.18
81bcb829-889c-4879-8eb0-cb3933fec788,37.1330929539294,-80.3717447643029,92,7952.22
81bcb829-889c-4879-8eb0-cb3933fec788,37.1366411023996,-80.3756033607355,170,12746.92
81bcb829-889c-4879-8eb0-cb3933fec788,37.1622208056676,-80.423190394564,20,1200.62
81bcb829-889c-4879-8eb0-cb3933fec788,37.161743482528,-80.4227055288894,312,23368.84
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1383362792931,-80.4125063367192,252,14590.24
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1355219981964,-80.413734447463,90,6440.78
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1412745933388,-80.4049131229538,229,13705.56
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1664668416041,-80.4240452408351,346,21473.86
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1325083061082,-80.3911267660276,188,11589.56
81bcb829-889c-4879-8eb0-cb3933fec788,37.1663663748909,-80.4248174888842,9,565.42
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1405470410831,-80.4083214434311,237,14026.39
81bcb829-889c-4879-8eb0-cb3933fec788,37.1580384432832,-80.4184094764048,306,22801.16
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.166677,-80.425254,9,519.83
81bcb829-889c-4879-8eb0-cb3933fec788,37.1590840555727,-80.4201742448528,307,22995.9
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.133970333293,-80.3892655093815,194,11823.74
81bcb829-889c-4879-8eb0-cb3933fec788,37.1342327055145,-80.3718125028898,88,7822.75
81bcb829-889c-4879-8eb0-cb3933fec788,37.1301635879376,-80.4026706756753,230,17157.09
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.166659067074,-80.4252280548351,348,21598.82
81bcb829-889c-4879-8eb0-cb3933fec788,37.1405621356754,-80.3523679632629,137,10233.79
81bcb829-889c-4879-8eb0-cb3933fec788,37.1593312498428,-80.42053432892,308,23037.99
81bcb829-889c-4879-8eb0-cb3933fec788,37.1660917798336,-80.428548,347,25038.12
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1390795458496,-80.4146688414305,85,6036.87
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1351214405369,-80.3915365346368,200,12069.67
81bcb829-889c-4879-8eb0-cb3933fec788,37.1267316600218,-80.4126655984657,247,18513.91
81bcb829-889c-4879-8eb0-cb3933fec788,37.1383703662771,-80.3765377695047,186,13486.96
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1410870219425,-80.4018969732426,223,13430.46
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1305994469285,-80.3954126176484,181,11151.35
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.140922186089,-80.4003282901777,222,13290.3
81bcb829-889c-4879-8eb0-cb3933fec788,37.126529810894,-80.4107479295973,241,18294.33
81bcb829-889c-4879-8eb0-cb3933fec788,37.1324960924717,-80.3793168011669,205,14902.38
81bcb829-889c-4879-8eb0-cb3933fec788,37.1629680376251,-80.4234506533452,19,1114.45
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1325091798609,-80.4126592226421,100,6793.13
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1606080031757,-80.4221260799245,29,2357.9
81bcb829-889c-4879-8eb0-cb3933fec788,37.1307480244753,-80.414648246127,260,19279.18
81bcb829-889c-4879-8eb0-cb3933fec788,37.1319247907608,-80.4129971610252,261,19475.38
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1676514844687,-80.4279920713897,6,253.63
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1530271037956,-80.4146514190382,62,4324.65
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1303955909769,-80.3977292186459,180,10944.87
81bcb829-889c-4879-8eb0-cb3933fec788,37.1509517658315,-80.4145804636508,282,21638.4
81bcb829-889c-4879-8eb0-cb3933fec788,37.1522561486097,-80.4144909751289,283,21783.56
81bcb829-889c-4879-8eb0-cb3933fec788,37.138320086417,-80.3771541861831,175,13027.63
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1354193768155,-80.3947675463419,206,12360.75
81bcb829-889c-4879-8eb0-cb3933fec788,37.1335789847598,-80.371826763645,89,7895.4
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1660207969159,-80.4217849111462,340,21252.95
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1578838345178,-80.4185897386712,49,3623.75
81bcb829-889c-4879-8eb0-cb3933fec788,37.1367111085539,-80.375866122537,171,12771.46
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.141075653964,-80.4062821554467,233,13830.76
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1413371170342,-80.404413996524,227,13655.17
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1390350741714,-80.4141683530366,255,14773.53
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1571707521183,-80.4174617181696,50,3751.26
81bcb829-889c-4879-8eb0-cb3933fec788,37.1372719527201,-80.3726078018268,165,12468.43
81bcb829-889c-4879-8eb0-cb3933fec788,37.138447676598,-80.4142948897442,269,20241.2
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1547071429912,-80.4151992747306,56,4095.7
81bcb829-889c-4879-8eb0-cb3933fec788,37.1332777028585,-80.371595026374,97,7980.37
81bcb829-889c-4879-8eb0-cb3933fec788,37.1331156922835,-80.371644939017,94,7961.42
81bcb829-889c-4879-8eb0-cb3933fec788,37.1315100569433,-80.3931153054902,223,16286.75
81bcb829-889c-4879-8eb0-cb3933fec788,37.1364886034399,-80.3613778210959,153,11311.16
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1407794045691,-80.4148674287866,259,14989.21
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1405527251126,-80.3982426547392,218,13099.16
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1275594087841,-80.4160684938106,153,8807.82
81bcb829-889c-4879-8eb0-cb3933fec788,37.1356387906954,-80.367000123808,157,11818.97
81bcb829-889c-4879-8eb0-cb3933fec788,37.1333544673684,-80.3903902775323,219,15964.64
81bcb829-889c-4879-8eb0-cb3933fec788,37.1406865460251,-80.3521788412397,131,10190.91
81bcb829-889c-4879-8eb0-cb3933fec788,37.1290283923348,-80.4077563335091,237,17910.31
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1264581159626,-80.4223057879392,135,8113.02
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1302889156031,-80.4040919669768,173,10378.54
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1384155000545,-80.4110167261517,249,14457
81bcb829-889c-4879-8eb0-cb3933fec788,37.1407895254231,-80.4148760155163,271,20506.47
81bcb829-889c-4879-8eb0-cb3933fec788,37.1666220684512,-80.4287356313577,1,61.22
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1381592534875,-80.3983147679755,216,12832.94
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1414624837758,-80.4152271515191,83,5767.47
81bcb829-889c-4879-8eb0-cb3933fec788,37.1373146916534,-80.3720827368114,163,12421.58
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1408141899902,-80.3992658639202,221,13195.43
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1386258147732,-80.4094480430868,245,14314.67
81bcb829-889c-4879-8eb0-cb3933fec788,37.1650282311498,-80.4234591519576,16,884.49
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1338594850044,-80.3895471592955,193,11795.91
81bcb829-889c-4879-8eb0-cb3933fec788,37.14135224043,-80.414997231935,272,20569.91
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1665423909749,-80.4215158773372,339,21190.29
81bcb829-889c-4879-8eb0-cb3933fec788,37.1302561241541,-80.4153239974573,259,19198.11
81bcb829-889c-4879-8eb0-cb3933fec788,37.1359393879992,-80.3725520161349,194,14086.07
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.130467,-80.405432,171,10258.19
81bcb829-889c-4879-8eb0-cb3933fec788,37.1349318962424,-80.3721939780896,196,14202.46
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1277974331155,-80.4172510255957,150,8698.4
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.1500615567006,-80.4053354504904,282,16778.07
81bcb829-889c-4879-8eb0-cb3933fec788,37.1673889701723,-80.428995336906,4,153.57
1ffbf7b0-7064-46bb-8fc0-06398ba20b40,37.167595158076,-80.4174509893328,332,20588.44
